Date,Close
18/12/2013,19.67
19/12/2013,19.45
20/12/2013,19.61
23/12/2013,20.36
24/12/2013,20.27
26/12/2013,20.14
27/12/2013,20
30/12/2013,19.8
31/12/2013,20.04
02/01/2014,19.75
03/01/2014,19.32
06/01/2014,19.43
07/01/2014,19.29
08/01/2014,19.41
09/01/2014,19.16
10/01/2014,19.03
13/01/2014,19.13
14/01/2014,19.51
15/01/2014,19.91
16/01/2014,19.79
17/01/2014,19.31
21/01/2014,19.61
22/01/2014,19.7
23/01/2014,19.86
24/01/2014,19.5
27/01/2014,19.66
28/01/2014,18.09
29/01/2014,17.88
30/01/2014,17.85
31/01/2014,17.88
03/02/2014,17.91
04/02/2014,18.17
05/02/2014,18.31
06/02/2014,18.3
07/02/2014,18.56
10/02/2014,18.89
11/02/2014,19.14
12/02/2014,19.14
13/02/2014,19.44
14/02/2014,19.43
18/02/2014,19.5
19/02/2014,19.19
20/02/2014,18.97
21/02/2014,18.76
24/02/2014,18.84
25/02/2014,18.65
26/02/2014,18.48
27/02/2014,18.85
28/02/2014,18.79
03/03/2014,18.85
04/03/2014,18.97
05/03/2014,19.01
06/03/2014,18.96
07/03/2014,18.94
10/03/2014,18.96
11/03/2014,19.15
12/03/2014,19.16
13/03/2014,18.95
14/03/2014,18.74
17/03/2014,18.81
18/03/2014,18.98
19/03/2014,18.97
20/03/2014,18.88
21/03/2014,19.03
24/03/2014,19.26
25/03/2014,19.46
26/03/2014,19.28
27/03/2014,19.2
28/03/2014,19.17
31/03/2014,19.17
01/04/2014,19.34
02/04/2014,19.38
03/04/2014,19.24
04/04/2014,18.99
07/04/2014,18.7
08/04/2014,18.69
09/04/2014,18.94
10/04/2014,18.7
11/04/2014,18.56
14/04/2014,18.63
15/04/2014,18.5
16/04/2014,18.54
17/04/2014,18.75
21/04/2014,18.97
22/04/2014,18.99
23/04/2014,18.74
24/04/2014,20.28
25/04/2014,20.43
28/04/2014,21.22
29/04/2014,21.15
30/04/2014,21.07
01/05/2014,21.12
02/05/2014,21.16
05/05/2014,21.46
06/05/2014,21.23
07/05/2014,21.15
08/05/2014,21
09/05/2014,20.91
12/05/2014,21.17
13/05/2014,21.21
14/05/2014,21.21
15/05/2014,21.03
16/05/2014,21.34
19/05/2014,21.59
20/05/2014,21.6
21/05/2014,21.65
22/05/2014,21.69
23/05/2014,21.93
27/05/2014,22.34
28/05/2014,22.29
29/05/2014,22.69
30/05/2014,22.61
02/06/2014,22.45
03/06/2014,22.77
04/06/2014,23.03
05/06/2014,23.12
06/06/2014,23.06
09/06/2014,23.43
10/06/2014,23.56
11/06/2014,23.47
12/06/2014,23.07
13/06/2014,22.82
16/06/2014,23.05
17/06/2014,23.02
18/06/2014,23.05
19/06/2014,22.97
20/06/2014,22.73
23/06/2014,22.71
24/06/2014,22.57
25/06/2014,22.59
26/06/2014,22.73
27/06/2014,23
30/06/2014,23.23
01/07/2014,23.38
02/07/2014,23.37
03/07/2014,23.51
07/07/2014,23.99
08/07/2014,23.84
09/07/2014,23.85
10/07/2014,23.76
11/07/2014,23.81
14/07/2014,24.11
15/07/2014,23.83
16/07/2014,23.7
17/07/2014,23.27
18/07/2014,23.61
21/07/2014,23.48
22/07/2014,23.68
23/07/2014,24.3
24/07/2014,24.26
25/07/2014,24.42
28/07/2014,24.76
29/07/2014,24.6
30/07/2014,24.54
31/07/2014,23.9
01/08/2014,24.03
04/08/2014,23.9
05/08/2014,23.78
06/08/2014,23.74
07/08/2014,23.62
08/08/2014,23.69
11/08/2014,24
12/08/2014,23.99
13/08/2014,24.31
14/08/2014,24.38
15/08/2014,24.5
18/08/2014,24.79
19/08/2014,25.13
20/08/2014,25.14
21/08/2014,25.15
22/08/2014,25.33
25/08/2014,25.39
26/08/2014,25.22
27/08/2014,25.53
28/08/2014,25.56
29/08/2014,25.63
02/09/2014,25.83
03/09/2014,24.74
04/09/2014,24.53
05/09/2014,24.74
08/09/2014,24.59
09/09/2014,24.5
10/09/2014,25.25
11/09/2014,25.36
12/09/2014,25.42
15/09/2014,25.41
16/09/2014,25.22
17/09/2014,25.4
18/09/2014,25.45
19/09/2014,25.24
22/09/2014,25.27
23/09/2014,25.66
24/09/2014,25.44
25/09/2014,24.47
26/09/2014,25.19
29/09/2014,25.03
30/09/2014,25.19
01/10/2014,24.8
02/10/2014,24.98
03/10/2014,24.91
06/10/2014,24.91
07/10/2014,24.69
08/10/2014,25.2
09/10/2014,25.26
10/10/2014,25.18
13/10/2014,24.95
14/10/2014,24.69
15/10/2014,24.39
16/10/2014,24.07
17/10/2014,24.42
20/10/2014,24.94
21/10/2014,25.62
22/10/2014,25.75
23/10/2014,26.21
24/10/2014,26.31
27/10/2014,26.28
28/10/2014,26.69
29/10/2014,26.84
30/10/2014,26.75
31/10/2014,27
03/11/2014,27.35
04/11/2014,27.15
05/11/2014,27.22
06/11/2014,27.18
07/11/2014,27.25
10/11/2014,27.21
11/11/2014,27.43
12/11/2014,27.81
13/11/2014,28.21
14/11/2014,28.55
17/11/2014,28.5
18/11/2014,28.87
19/11/2014,28.67
20/11/2014,29.08
21/11/2014,29.12
24/11/2014,29.66
25/11/2014,29.4
26/11/2014,29.75
28/11/2014,29.73
01/12/2014,28.77
02/12/2014,28.66
03/12/2014,28.98
04/12/2014,28.87
05/12/2014,28.75
08/12/2014,28.1
09/12/2014,28.53
10/12/2014,27.99
11/12/2014,27.91
12/12/2014,27.43
15/12/2014,27.06
16/12/2014,26.69
17/12/2014,27.35
18/12/2014,28.16
19/12/2014,27.95
22/12/2014,28.24
23/12/2014,28.14
24/12/2014,28
26/12/2014,28.5
29/12/2014,28.48
30/12/2014,28.13
31/12/2014,27.6
02/01/2015,27.33
05/01/2015,26.56
06/01/2015,26.57
07/01/2015,26.94
08/01/2015,27.97
09/01/2015,28
12/01/2015,27.31
13/01/2015,27.56
14/01/2015,27.45
15/01/2015,26.71
16/01/2015,26.5
20/01/2015,27.18
21/01/2015,27.39
22/01/2015,28.1
23/01/2015,28.25
26/01/2015,28.28
27/01/2015,27.29
28/01/2015,28.83
29/01/2015,29.73
30/01/2015,29.29
02/02/2015,29.66
03/02/2015,29.66
04/02/2015,29.89
05/02/2015,29.99
06/02/2015,29.73
09/02/2015,29.93
10/02/2015,30.51
11/02/2015,31.22
12/02/2015,31.62
13/02/2015,31.77
17/02/2015,31.96
18/02/2015,32.18
19/02/2015,32.11
20/02/2015,32.37
23/02/2015,33.25
24/02/2015,33.04
25/02/2015,32.2
26/02/2015,32.6
27/02/2015,32.12
02/03/2015,32.27
03/03/2015,32.34
04/03/2015,32.14
05/03/2015,31.6
06/03/2015,31.65
09/03/2015,31.79
10/03/2015,31.13
11/03/2015,30.56
12/03/2015,31.11
